# BUSCO version is: 5.1.3 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
422764at4751	Complete	k141_26760	5863	7266	+	179.2	295	https://www.orthodb.org/v10?query=422764at4751	tRNA-splicing endonuclease, subunit Sen54
423166at4751	Complete	k141_33036	131460	132397	+	134.6	77	https://www.orthodb.org/v10?query=423166at4751	Ribosomal protein L14P
423206at4751	Complete	k141_1036	52950	53690	+	69.3	79	https://www.orthodb.org/v10?query=423206at4751	Nuclear cap-binding protein subunit 2
427250at4751	Complete	k141_16880	25627	26085	+	36.3	76	https://www.orthodb.org/v10?query=427250at4751	Actin-related protein 2/3 complex subunit 5
428342at4751	Complete	k141_3946	99882	100280	+	171.4	110	https://www.orthodb.org/v10?query=428342at4751	Ribosomal protein S19
428569at4751	Complete	k141_6912	274688	275311	+	139.6	152	https://www.orthodb.org/v10?query=428569at4751	Vacuolar protein sorting-associated protein 29
428774at4751	Complete	k141_23325	6168	6743	+	188.0	169	https://www.orthodb.org/v10?query=428774at4751	Proteasome subunit beta type
428984at4751	Complete	k141_6912	157128	159533	-	458.2	499	https://www.orthodb.org/v10?query=428984at4751	BRCT domain
429332at4751	Complete	k141_33880	43550	44155	+	126.5	136	https://www.orthodb.org/v10?query=429332at4751	RNA polymerase III, subunit Rpc25
429862at4751	Missing
430556at4751	Missing
431195at4751	Complete	k141_37094	78764	79210	-	109.7	102	https://www.orthodb.org/v10?query=431195at4751	Polysaccharide biosynthesis domain
431607at4751	Complete	k141_10087	55613	56152	-	103.7	118	https://www.orthodb.org/v10?query=431607at4751	Translation machinery-associated protein 20
432952at4751	Complete	k141_14322	18050	18766	+	112.8	157	https://www.orthodb.org/v10?query=432952at4751	Vacuolar-sorting protein SNF7
433181at4751	Complete	k141_49660	157830	158465	+	115.1	128	https://www.orthodb.org/v10?query=433181at4751	Mediator of RNA polymerase II transcription subunit 6
433384at4751	Complete	k141_6912	9200	9613	+	29.0	50	https://www.orthodb.org/v10?query=433384at4751	Ran-interacting Mog1 protein
434428at4751	Complete	k141_30990	66819	67325	+	250.5	152	https://www.orthodb.org/v10?query=434428at4751	Actin-related protein 2/3 complex subunit 4
434500at4751	Complete	k141_382	36189	36860	-	159.8	197	https://www.orthodb.org/v10?query=434500at4751	Leucine-rich repeat
434984at4751	Missing
435317at4751	Missing
435471at4751	Complete	k141_26527	500	1225	+	69.6	94	https://www.orthodb.org/v10?query=435471at4751	NAD(P)H-hydrate epimerase
435767at4751	Complete	k141_9854	18213	18986	-	313.2	198	https://www.orthodb.org/v10?query=435767at4751	Ribosomal RNA small subunit methyltransferase NEP1
436872at4751	Complete	k141_10348	55981	56508	+	141.9	115	https://www.orthodb.org/v10?query=436872at4751	Actin-related protein 2/3 complex subunit 3
437914at4751	Missing
438274at4751	Complete	k141_3664	3292	3969	+	140.2	159	https://www.orthodb.org/v10?query=438274at4751	ERF1 methyltransferase catalytic subunit MTQ2
438731at4751	Missing
438861at4751	Complete	k141_14322	216693	217397	-	83.1	106	https://www.orthodb.org/v10?query=438861at4751	OPI10 family
439490at4751	Complete	k141_26791	12163	12840	+	129.5	109	https://www.orthodb.org/v10?query=439490at4751	GrpE nucleotide exchange factor
440401at4751	Missing
441586at4751	Complete	k141_21622	41085	41975	-	133.1	176	https://www.orthodb.org/v10?query=441586at4751	Nucleotide-binding alpha-beta plait domain superfamily
443595at4751	Fragmented	k141_6884	98239	98772	-	29.9	47	https://www.orthodb.org/v10?query=443595at4751	snare-like protein
444174at4751	Complete	k141_23075	108175	108591	-	52.7	52	https://www.orthodb.org/v10?query=444174at4751	Cell cycle control protein cwf14
444399at4751	Complete	k141_43376	41996	42391	-	105.5	93	https://www.orthodb.org/v10?query=444399at4751	ribosomal protein L14
444602at4751	Complete	k141_6631	19346	19915	+	85.4	97	https://www.orthodb.org/v10?query=444602at4751	ER membrane protein complex subunit 4
444892at4751	Complete	k141_28888	48281	49582	+	71.6	177	https://www.orthodb.org/v10?query=444892at4751	Cytoplasmic tRNA 2-thiolation protein 2
445210at4751	Complete	k141_41381	2266	3129	-	49.8	21	https://www.orthodb.org/v10?query=445210at4751	Transcription factor IIA, alpha/beta subunit
445401at4751	Complete	k141_26760	21811	22338	-	247.8	157	https://www.orthodb.org/v10?query=445401at4751	V-ATPase proteolipid subunit
445954at4751	Complete	k141_17707	7425	7859	+	108.5	56	https://www.orthodb.org/v10?query=445954at4751	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
446124at4751	Complete	k141_20152	65578	66027	+	123.2	101	https://www.orthodb.org/v10?query=446124at4751	ribosomal protein L11
447112at4751	Complete	k141_32228	17585	18226	-	118.0	158	https://www.orthodb.org/v10?query=447112at4751	Ribosomal protein L6
447424at4751	Complete	k141_3664	65033	65791	-	229.9	215	https://www.orthodb.org/v10?query=447424at4751	Yif1 family
449717at4751	Complete	k141_20152	37024	37764	-	292.0	244	https://www.orthodb.org/v10?query=449717at4751	Protein YIP
449803at4751	Complete	k141_23304	48230	48985	+	182.8	174	https://www.orthodb.org/v10?query=449803at4751	Dephospho-CoA kinase
451032at4751	Complete	k141_26527	81972	82553	+	141.6	114	https://www.orthodb.org/v10?query=451032at4751	MIP18 family-like
451701at4751	Complete	k141_19223	17122	17955	-	118.0	175	https://www.orthodb.org/v10?query=451701at4751	Mitochondrial ATPase complex subunit ATP10
451811at4751	Complete	k141_10257	8410	9999	+	98.3	216	https://www.orthodb.org/v10?query=451811at4751	Mitochondrial distribution and morphology protein 10
451849at4751	Complete	k141_33066	158418	159545	+	55.1	176	https://www.orthodb.org/v10?query=451849at4751	Pre-mRNA-splicing factor SLU7
452573at4751	Complete	k141_718	508	906	+	78.0	68	https://www.orthodb.org/v10?query=452573at4751	histone-fold-containing protein
452692at4751	Complete	k141_26527	110871	111236	+	84.0	102	https://www.orthodb.org/v10?query=452692at4751	Protein GET1
452759at4751	Complete	k141_4008	29765	30217	-	129.3	97	https://www.orthodb.org/v10?query=452759at4751	Translation initiation factor 1A (eIF-1A)
452947at4751	Complete	k141_33413	36114	37175	+	118.1	203	https://www.orthodb.org/v10?query=452947at4751	Fe-S cluster assembly protein DRE2
453693at4751	Missing
453909at4751	Complete	k141_33417	4354	7336	+	130.8	216	https://www.orthodb.org/v10?query=453909at4751	Histidine protein methyltransferase 1
454746at4751	Complete	k141_3438	72635	73303	-	48.0	37	https://www.orthodb.org/v10?query=454746at4751	SNF7 family protein
454840at4751	Complete	k141_3438	127580	128698	-	190.2	179	https://www.orthodb.org/v10?query=454840at4751	Type 2A phosphatase activator TIP41
455110at4751	Complete	k141_30990	83405	83884	+	86.7	63	https://www.orthodb.org/v10?query=455110at4751	Iron-sulfur cluster assembly protein
456963at4751	Complete	k141_13489	113593	114039	-	93.2	106	https://www.orthodb.org/v10?query=456963at4751	Multiprotein-bridging factor 1
457161at4751	Missing
457544at4751	Complete	k141_14322	95090	95749	+	179.8	156	https://www.orthodb.org/v10?query=457544at4751	V-type ATPase subunit E
457951at4751	Complete	k141_43376	55265	55792	-	163.9	127	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
458554at4751	Complete	k141_6912	4072	4497	-	75.3	106	https://www.orthodb.org/v10?query=458554at4751	Trafficking protein particle complex subunit 2
458980at4751	Missing
459844at4751	Complete	k141_48252	4306	4851	-	149.9	129	https://www.orthodb.org/v10?query=459844at4751	Adenylate kinase isoenzyme 6 homolog
461238at4751	Complete	k141_6631	13011	13367	+	86.7	85	https://www.orthodb.org/v10?query=461238at4751	Transcription elongation factor SPT4
461919at4751	Complete	k141_37236	243005	244078	-	86.1	215	https://www.orthodb.org/v10?query=461919at4751	Peroxisomal biogenesis factor 2
464711at4751	Complete	k141_4008	52247	52909	+	133.9	110	https://www.orthodb.org/v10?query=464711at4751	Mitochondrial import inner membrane translocase subunit TIM23
464772at4751	Complete	k141_4106	17478	18386	-	186.2	194	https://www.orthodb.org/v10?query=464772at4751	DUF572-domain-containing protein
464897at4751	Complete	k141_34250	107334	107786	+	76.9	74	https://www.orthodb.org/v10?query=464897at4751	RNA polymerase
465849at4751	Complete	k141_10059	62270	62821	-	150.0	104	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
467311at4751	Complete	k141_20152	104264	105954	-	44.6	81	https://www.orthodb.org/v10?query=467311at4751	5-formyltetrahydrofolate cyclo-ligase
467847at4751	Complete	k141_9854	64278	64958	-	93.4	95	https://www.orthodb.org/v10?query=467847at4751	AMMECR1
467959at4751	Missing
468195at4751	Complete	k141_43664	59942	60505	-	31.2	84	https://www.orthodb.org/v10?query=468195at4751	Signal peptidase subunit 3
468224at4751	Complete	k141_33323	198624	199352	+	53.6	125	https://www.orthodb.org/v10?query=468224at4751	rRNA-processing protein EFG1
468408at4751	Complete	k141_7436	35497	37374	+	184.2	293	https://www.orthodb.org/v10?query=468408at4751	Vacuolar fusion protein MON1
469452at4751	Complete	k141_3336	28649	29053	-	116.8	111	https://www.orthodb.org/v10?query=469452at4751	Ribosomal protein S5 domain 2-type fold
470813at4751	Complete	k141_49660	48909	49385	-	223.0	139	https://www.orthodb.org/v10?query=470813at4751	SUMO-conjugating enzyme ubc9
471205at4751	Fragmented	k141_49660	195267	195590	+	23.1	26	https://www.orthodb.org/v10?query=471205at4751	histone-fold-containing protein
473814at4751	Complete	k141_26527	108020	108466	+	86.8	77	https://www.orthodb.org/v10?query=473814at4751	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2
474125at4751	Complete	k141_46750	111926	112693	+	57.2	138	https://www.orthodb.org/v10?query=474125at4751	Lunapark domain
474320at4751	Complete	k141_3757	23371	23820	+	75.1	77	https://www.orthodb.org/v10?query=474320at4751	H/ACA ribonucleoprotein complex subunit 2
474374at4751	Complete	k141_4106	67172	67522	+	105.6	83	https://www.orthodb.org/v10?query=474374at4751	Ribosomal protein S10
477057at4751	Complete	k141_33066	49647	50138	-	66.3	129	https://www.orthodb.org/v10?query=477057at4751	translation machinery-associated protein 16
477122at4751	Complete	k141_4106	97146	97709	-	176.7	128	https://www.orthodb.org/v10?query=477122at4751	Mitochondrial import inner membrane translocase subunit tim22
481052at4751	Complete	k141_33036	116261	116959	+	151.5	153	https://www.orthodb.org/v10?query=481052at4751	Ribulose-phosphate 3-epimerase
482337at4751	Missing
483049at4751	Complete	k141_16880	79560	79964	-	65.9	81	https://www.orthodb.org/v10?query=483049at4751	Chromatin-remodeling complex subunit ies6
483370at4751	Complete	k141_1556	48413	49540	+	65.5	87	https://www.orthodb.org/v10?query=483370at4751	Ribosomal protein L27
483390at4751	Complete	k141_29784	12621	12986	+	131.4	97	https://www.orthodb.org/v10?query=483390at4751	V-type proton ATPase subunit F
484080at4751	Fragmented	k141_1036	38668	39366	+	42.2	93	https://www.orthodb.org/v10?query=484080at4751	SNARE
484323at4751	Missing
484805at4751	Missing
485650at4751	Complete	k141_37374	99925	100467	+	148.3	105	https://www.orthodb.org/v10?query=485650at4751	Ribosomal protein L7/L12
485702at4751	Complete	k141_33323	99093	99983	-	151.1	175	https://www.orthodb.org/v10?query=485702at4751	translocation protein
488348at4751	Complete	k141_19223	9132	9554	+	98.3	95	https://www.orthodb.org/v10?query=488348at4751	LSM domain, eukaryotic/archaea-type
488426at4751	Missing
488857at4751	Complete	k141_33066	178343	178672	+	20.0	84	https://www.orthodb.org/v10?query=488857at4751	Clathrin light chain
490662at4751	Complete	k141_33066	70769	71170	+	71.6	35	https://www.orthodb.org/v10?query=490662at4751	Frataxin
490719at4751	Complete	k141_615	64962	65732	+	133.9	148	https://www.orthodb.org/v10?query=490719at4751	thioredoxin-like protein
492591at4751	Complete	k141_37094	97258	97791	+	97.3	116	https://www.orthodb.org/v10?query=492591at4751	Translation machinery-associated protein 22
493358at4751	Complete	k141_1077	8494	8850	+	119.6	88	https://www.orthodb.org/v10?query=493358at4751	40S ribosomal protein S26
494427at4751	Complete	k141_10059	53708	54139	-	185.0	104	https://www.orthodb.org/v10?query=494427at4751	Cytochrome c oxidase subunit 6, mitochondrial
497024at4751	Complete	k141_23075	15484	15906	-	80.6	48	https://www.orthodb.org/v10?query=497024at4751	Zinc finger C2H2-type
